	psi_05_10-obs_50_60	psi_05_10-obs_60_70	psi_05_10-obs_70_80	psi_05_10-obs_80_90	psi_05_10-obs_90_100	psi_10_20-obs_50_60	psi_10_20-obs_60_70	psi_10_20-obs_70_80	psi_10_20-obs_80_90	psi_10_20-obs_90_100	psi_20_30-obs_50_60	psi_20_30-obs_60_70	psi_20_30-obs_70_80	psi_20_30-obs_80_90	psi_20_30-obs_90_100	psi_30_40-obs_50_60	psi_30_40-obs_60_70	psi_30_40-obs_70_80	psi_30_40-obs_80_90	psi_30_40-obs_90_100	psi_40_50-obs_50_60	psi_40_50-obs_60_70	psi_40_50-obs_70_80	psi_40_50-obs_80_90	psi_40_50-obs_90_100
58	0.03676864936272983	0.16055761130899215	0.02009743272953657	0.12849140164291029	0.06893229207602303	0.2376490984921642	0.1721634014542246	0.026391982387865442	0.09110765301027424	0.12172254944190597	0.09904164870062049	0.10332163855875076	0.07402102651826425	0.10366838181021354	0.06227736259789163	0.13098767542537249	0.08145801874117586	0.11067801417889545	0.10543104361379674	0.0927921742363762	0.13229926190669328	0.09495259294221048	0.05326108428416887	0.08195882655149	0.05604390523317904
59	0.04264160558022434	0.08516137866041762	0.07972779643982075	0.04275097056243127	0.06754424974122764	0.11874806349468192	0.01986819844979615	0.08733733876429317	0.05920646768926063	0.051184607679266136	0.10903849747364835	0.1251643502564429	0.16065826616206857	0.07266154940082448	0.056790798602942005	0.09805919332871227	0.12242204062408701	0.0836510722392304	0.07968960921989887	0.10080562616611066	0.21391582323612668	0.1553190297099637	0.10951294246281473	0.057920914531764844	0.06777967846262045
60	0.19733078942050297	0.034098565771872646	0.1187060030903635	0.14575209291283064	0.023090829060885665	0.08226033720842862	0.18289336535344014	0.11219970970715831	0.1355021869307934	0.03631996652556502	0.11114132983391234	0.0684626662409843	0.15321344641965517	0.07354699444482782	0.06155765032643801	0.11859252874569759	0.09108833985688769	0.17262429891526532	0.11286787502838647	0.06230493397670245	0.16610113642937385	0.08754644249799082	0.07877264763666936	0.13204018477901802	0.040855672229459516
61	0.15393048268759657	0.11598902592382065	0.08716106235305443	0.11388946375967901	0.06830110847822457	0.22690546611395612	0.09440677522272223	0.07171102893767178	0.09871258327970356	0.07458486740990189	0.08921981690709502	0.14097277099890215	0.09000923288391738	0.11108209443021455	0.0854115988027323	0.12261174643166817	0.08567458853310095	0.10985396808398651	0.057556102814250054	0.07758908623666338	0.14114052198745608	0.13952135555197864	0.06538744111514316	0.09109814843240782	0.09699305218156318
62	0.3589289543863581	0.10657046643708101	0.14207696135723058	0.06100088789631475	0.017998752844263333	0.10534132764170767	0.10404151023197872	0.06850528565058045	0.16466078146347596	0.10646893624484732	0.09605014442153315	0.04857821612839097	0.09529011071942928	0.13822601107070565	0.05318168245773913	0.11852420726911739	0.14277880325837167	0.12833679688002253	0.09389840000972449	0.04950033810653243	0.12629764682718514	0.14815215284554817	0.12013170148156593	0.08795762140991759	0.05353875505593919
63	0.05973661533650154	0.15502441791166788	0.12128589915561128	0.07798087597728276	0.09330216193442498	0.13170993306098122	0.1402038130775084	0.11775784333813666	0.09293019455076812	0.10518536828569658	0.13206192507741799	0.10635911426162692	0.10129995899461586	0.1355065916244541	0.1365022121313424	0.12009534371273889	0.07797332605411611	0.10104644561168685	0.05383610962443408	0.06638030778736637	0.11738844722934527	0.08887004522622466	0.08167368226505678	0.07404415393221386	0.0801541539507189
64	0.0999578466330937	0.12643845254734032	0.0213796715242639	0.0660234173376607	0.10939243321906922	0.26186297695380334	0.09786838574023093	0.03267003039425487	0.13847772864331953	0.044514779116120784	0.21112788559030526	0.08391084248627512	0.1665608862975152	0.06423872328551283	0.06036187507544144	0.1566410661084664	0.13262731744501288	0.11196059355421417	0.10852404315213193	0.06013809425885519	0.14713428280066387	0.18662250956913473	0.1110991106780298	0.07622437366716472	0.09649495750453341
65	0.13343837514173718	0.033434641722826175	0.04934761602160942	0.05440699256371628	0.07834768710643869	0.1557239465906921	0.09076231468654283	0.10444361182295736	0.16400469714872834	0.014842939430132707	0.12286245346837643	0.19610946303058618	0.09342845484724771	0.051172834990721006	0.06874666336969826	0.09499260947327459	0.05378758119705007	0.16032055833494374	0.08170072488320601	0.10130867286497836	0.1933556577207005	0.10211337501173245	0.10648886213782571	0.03882049890853678	0.08217737070260378
66	0.11713920732733007	0.1811245600547069	0.1264768291694618	0.16141105492404717	0.07850836928983507	0.042139918184987746	0.0875968193195863	0.06828848902893603	0.12623127372800336	0.08543820385135803	0.06343828762214354	0.1736113291293423	0.06762224289857643	0.12846277705498443	0.053385308664154474	0.11387323051076892	0.10702279498975986	0.06426977110026677	0.13568855578422034	0.03980780273165885	0.13997620327618188	0.10955297505988593	0.13113828659260396	0.0832862085595043	0.08151406022640517
67	0.04045702549116459	0.1003325395505229	0.11145679345315673	0.07269031330210118	0.0133705782629564	0.09176149138182799	0.18506843654176086	0.11329259412779258	0.09177190858498685	0.011165747701403328	0.15710971128256523	0.12945649118029368	0.12843325219684576	0.05492005943450862	0.07989611846835043	0.1635107290891149	0.13730528864732294	0.1100769421385498	0.10247004286219685	0.07645469732100585	0.1360407612807727	0.20921167675137076	0.09540433307160878	0.05543256624572601	0.06350159492712659
68	0.2282707406049267	0.04800297766433692	0.04455401257870706	0.09353858723922481	0.024397683745557064	0.12366816249802759	0.0900005745238468	0.12286588752349292	0.13794284969921689	0.08176574379942225	0.1535061601005273	0.10566316670140019	0.14308444204657733	0.08419378715755466	0.08891288313361467	0.10156559504764906	0.11941239497974387	0.11954386513519955	0.050840674608307435	0.05906810630798642	0.11867888475618427	0.09468086768646988	0.12347703492778472	0.0629373380640117	0.0716696541405758
69	0.30445120972730366	0.12670839948919133	0.1273896643221505	0.11481588099031503	0.05568096468566153	0.21119001120820746	0.19376906023920604	0.14620900471830833	0.045608389033873875	0.10020666490210628	0.07950793544628698	0.1476566955862093	0.10381895880361958	0.06253597032099212	0.07396676468249519	0.13251290382382297	0.11269917321178191	0.1098214431881348	0.10182605611751616	0.14910289258034903	0.1404603417267859	0.09345967203367378	0.07838392607044875	0.09925193012089739	0.07652609182334802
70	0.007540864720349871	0.05723403284188444	0.06241142348158968	0.0622866661654391	0.06126249777180437	0.16074449615868835	0.11615341346363872	0.11836830948333243	0.03994270532532984	0.07890186411435174	0.10193762370411974	0.09632731245674142	0.1176953453043712	0.0875936613303977	0.07961779365086064	0.09173691364700509	0.09312771461729497	0.10359194710806208	0.044634306938167834	0.04631073952666398	0.09473329369051064	0.09932807899337914	0.10098390009296854	0.09149848842035413	0.11464025605536632
71	0.017813842920589962	0.0011434531602634301	0.10014832514326366	0.06212485683448665	0.10111512338109918	0.04591999923876855	0.16336530973704533	0.11367345472969337	0.07650113277900139	0.11867497205351252	0.10330463619303054	0.10018315949563439	0.14105221415905778	0.04142838143635352	0.0712332243824475	0.15173326357730588	0.130791179506767	0.11425841309686491	0.1037321529745	0.08872712936171545	0.17231852096792055	0.09970628578342744	0.15402574148629922	0.11760958074458838	0.08233521964938695
72	0.020818672597763488	0.16614513220891391	0.12601375534714776	0.11816695246840625	0.05299175610366791	0.1435919060370231	0.2111523030096336	0.16266661056668652	0.08484195764576585	0.0315624857883855	0.14866587798696385	0.18202324670974102	0.1706527136001249	0.09914004423802336	0.06532288717991297	0.14459847474921594	0.12266905715656617	0.08805812378213052	0.08004489590835961	0.08683743683693834	0.1130593552659559	0.13468482306406104	0.09460473275433434	0.08420065905014862	0.032154428953874215
73	0.06495810567459603	0.05527407027685027	0.10446771419033496	0.06558417216339985	0.05166763670770913	0.21366647304946873	0.08748015925032471	0.18989267301465618	0.17218505776607518	0.1422466593998888	0.08781586330343738	0.1148652221450931	0.09306237270118745	0.12626636750966114	0.073883671064362	0.12881853749367744	0.09478264554988891	0.1064389245151306	0.12630013430005105	0.06600219590583645	0.21365427657295022	0.12415067764922127	0.12048922795874639	0.08347561437735551	0.08653905938775219
74	0.1303396141097547	0.0849563005257945	0.05823264592102151	0.06257843861292534	0.17130990370994947	0.14261842767861765	0.18491846342680507	0.10609486228349496	0.15127153091570977	0.13646079159060953	0.08415326231973441	0.0846803199054168	0.097977888340683	0.10969833945051255	0.10449703570141033	0.061063814785058956	0.1614500340657522	0.13959571805157123	0.08930875776344904	0.04931177674383891	0.15234969399536213	0.0969558442778301	0.11200843797745597	0.07787651805516638	0.06017180838677849
75	0.150236299154062	0.1655496541146365	0.05562648510194079	0.08168056626471476	0.044300289804435566	0.26830681123412503	0.15385359119924436	0.07934910279480067	0.07619566985105297	0.09633069732655297	0.10470926991897489	0.0755396950341769	0.0995724122156536	0.08199459790412666	0.06457968938684355	0.12081617857811366	0.10733263370105284	0.14331234519231462	0.03661004704011317	0.058663574245972794	0.13878268046147635	0.1002840330466862	0.143398804942778	0.09533726541257226	0.09582213499809866
76	0.1476050941461755	0.1560683479206202	0.2041993260164935	0.1347437146332212	0.09703060242487482	0.04411375214114055	0.08176198436613902	0.06940416220148038	0.06185823336331986	0.04337799343662019	0.17491952310833947	0.09201726188756232	0.08333004889865414	0.05208459795866682	0.06676571672467957	0.2115227034673215	0.08668059939784079	0.11079684310432181	0.07422988978233624	0.06073339528666821	0.26228935297157574	0.11871416877793528	0.08551999786719267	0.048216870122674726	0.05503694742319354
77	0.2658507992576937	0.06409380110147611	0.07030941298686788	0.049719884947062476	0.08427047214090144	0.15762011011237897	0.17048448513176595	0.14519815196117425	0.036297469417857164	0.10042104624207704	0.12067729977639519	0.1337470417232809	0.11062647944714654	0.08165695788725291	0.07961662753457566	0.11130055802519023	0.09360059663600928	0.11418229609971764	0.055422419066127215	0.08959884259854711	0.10682619185229447	0.08269755159778613	0.1018859456883332	0.07626473858655858	0.08790316747919835
78	0.22675818933918868	0.14259645071032667	0.15940356407223888	0.01273362517997545	0.08514899213299765	0.2243353722337057	0.018689339129263405	0.06995399345085263	0.1041335072363685	0.04541617748499627	0.13198846493359329	0.09383089785371301	0.0918361302289884	0.15120874975508303	0.04750669173387079	0.15372209615833177	0.10127133929146137	0.13455048180193618	0.0822100391506766	0.06947221933395242	0.07811674930977341	0.11769946027195843	0.10231770701231668	0.10714016723624686	0.09583280110184211
79	0.16283013524547085	0.04041048655995927	0.10210191110647737	0.13684399629744404	0.10254318828017528	0.05834636611727628	0.0850786675264158	0.08079083534693055	0.08047957694749586	0.08889408226718098	0.16295450683344315	0.05805964376422257	0.08177067305968277	0.10703022898625159	0.10304107969880938	0.0880274832403446	0.13050119586412856	0.11409969509591256	0.06669954118378163	0.09166061241514101	0.11930915937689801	0.0904013331936544	0.05676103775067742	0.10043798653399916	0.09503614065602983
80	0.12495693731896296	0.0015558016772291294	0.08688413308191445	0.03467966007864187	0.03298555428566019	0.07146488249322003	0.05963776917891905	0.08212887228160626	0.09826717700637488	0.08817935138974142	0.18680115051785928	0.0965927967031015	0.1004017370692265	0.10004177007589288	0.07425681766223213	0.15375983032743157	0.13123633700580528	0.07692924558705427	0.11765884555569872	0.07006863344235192	0.09309820884224396	0.09003326170613535	0.11993496276869464	0.06851137225507253	0.10781659461185167
81	0.13340697510439192	0.30470993159126625	0.1411246735861088	0.01003614740505232	0.09905429020100065	0.06338594932856056	0.10722167520366643	0.09389119225824183	0.11295099393964603	0.09218286047691304	0.14266905594849288	0.14870127325188987	0.10184307250962243	0.11300180867014298	0.05042038518696079	0.11370943052881233	0.15800288863306788	0.10331353360717199	0.1571062903811108	0.04072283927223519	0.18320324751774997	0.11508990106581052	0.07921073506502874	0.08825077488700939	0.09765391425827907
82	0.19792689274533637	0.14476992264717292	0.029433627032584897	0.11215815490071346	0.12161428664806895	0.1698573242053818	0.16484933337260932	0.0983583070325117	0.07292805131981384	0.03624630808452434	0.07075137968604561	0.13619815148257364	0.08549012287339586	0.038645248021784484	0.046220786361223065	0.25500674118908806	0.11587017209439643	0.1337127429552889	0.11966324576934217	0.11576687489087711	0.1362444993591757	0.16759777242103047	0.08681144086362003	0.07917882670047216	0.1127195608009306
83	0.11193571382089773	0.22612888653995677	0.16534184007147001	0.20627093241512828	0.06333080513758993	0.13094426115717284	0.058766142543824285	0.24962606883852534	0.09734289030890819	0.13760184705378165	0.08403588685311736	0.14973274481542842	0.09600242823970107	0.16118244027683282	0.04152732780502666	0.17056392849108037	0.09676450852420082	0.12721717386264908	0.05516642802061156	0.11261065432123318	0.14198615159229677	0.10260075210516606	0.11882543128813228	0.06608774766113401	0.09262019676167754
84	0.16029596689827952	0.21675210172034087	0.1917591162214498	0.19618467437008769	0.02672813867711521	0.11919797795593534	0.13593038654331147	0.07156598114930424	0.09310872140483528	0.08972660638304886	0.07174146043673812	0.12028681481320413	0.06725688885431003	0.05483627306496752	0.09209780795017952	0.14935404265344232	0.11622852682023022	0.0750454172992554	0.08156029664148379	0.09109163484067984	0.1487449588229287	0.17065234902307813	0.09328054154258836	0.08158397631336511	0.10135788896394726
85	0.21069728428379841	0.17990905718471129	0.1680617206874303	0.11533000528353976	0.07497711557363729	0.12266980451927967	0.08529354722479321	0.05549181039774198	0.13643571911297936	0.0862009054926619	0.09077771413665725	0.08579105640683826	0.055607209993555395	0.12113521902974433	0.06656168591939349	0.14210317021117236	0.09451242741997634	0.10988550948607512	0.0925341321497648	0.15519922020208832	0.09893278328617072	0.10895195191701867	0.10751371527508424	0.10181570804701368	0.06734294329946378
86	0.12122524458664152	0.14896197425687296	0.10139420951128442	0.1526730103474634	0.12319287239318288	0.1292743460448671	0.1474545710253683	0.07531230421836244	0.09400496071282582	0.11152280097269662	0.09024553707180227	0.12778853237429688	0.0739861909791959	0.06085768884586584	0.06222420573832099	0.14439139622416486	0.15351158184970937	0.12743841843450443	0.10515859692231821	0.08535377191488291	0.14060743480733484	0.10386177545513386	0.09374148661075665	0.10055960746617065	0.09849511850123793
87	0.049297049150002326	0.07751312871926797	0.07146076709786497	0.1116777463040387	0.184643943318064	0.078658457732947	0.08704573943249838	0.034786731695039985	0.09492223708106373	0.11881893018477607	0.11389981402802185	0.1344500725509864	0.09166951931016809	0.10088557227995265	0.11204488030823512	0.16412161280877136	0.15681368241154436	0.06366294500516478	0.06356665355847435	0.06926960927131187	0.12276938967107909	0.08316288722029364	0.09197698851570102	0.11549622679273486	0.0604374674560757
88	0.17547886601772922	0.058705524502710826	0.18057256751873973	0.05980515858428759	0.09493425577591974	0.13725674394034793	0.07470399545590689	0.12073372034967578	0.08092617862018903	0.07556101334612031	0.19183974544641025	0.02579518903257605	0.11289324606336404	0.08357707192105401	0.08953259933700408	0.1321240862545221	0.19622676183401522	0.11798359281675397	0.08962643695210915	0.070345757790933	0.16186177153585335	0.18223464099496378	0.09797153319062513	0.06970861439992493	0.09108859451899098
89	0.08033868165301661	0.031918532270927336	0.06852847149077423	0.07427476798942345	0.11749065007749326	0.0312656238828517	0.07946104946412613	0.0991298709177546	0.04835614483166317	0.12733042736991418	0.13449812672789907	0.18794255384293246	0.14501645880030922	0.06827920405289711	0.07006085632777259	0.1396916194520489	0.06893986113932948	0.08386469478703584	0.10426965504108654	0.11855857889106192	0.1786473381498258	0.09170090063835912	0.10977551260533647	0.11724305253826894	0.06907526401527175
90	0.22198044065638922	0.12950735500293775	0.10968642542229123	0.06886285228805167	0.08901665012276672	0.11204532084802221	0.08164362478063825	0.07392834956017635	0.06523767365037358	0.12827992545159084	0.14492035460280384	0.09567008203968319	0.11782592467417519	0.08115577054674294	0.08209261653317668	0.17166733500540998	0.12042483263459436	0.09721808119809128	0.05224547341452568	0.0875604481679485	0.1390057782817543	0.12694554279384018	0.10425711530128667	0.0458276965961385	0.06669350743649427
91	0.06975277146529668	0.07979815688587655	0.12436426691334812	0.15041295791157772	0.05084258530660357	0.08143348496855995	0.0623944826077476	0.09726430907177075	0.10024108252453634	0.06822301223222482	0.06316701035477279	0.0937111744989314	0.08114298545015253	0.07274738247592316	0.06527897265914462	0.1836886100343793	0.132802571001031	0.11488426230505566	0.09316942389212723	0.0605007020760282	0.12614529430166854	0.10471359737344055	0.10745575506446992	0.08710639849256174	0.08373637422301117
92	0.11936391800916069	0.15325540482594346	0.12754194310243594	0.0859491819410293	0.14009401791451237	0.20207271027699458	0.12891972735423962	0.08051214481348001	0.144295962986407	0.12827876701660246	0.14572558785922685	0.10445670602940249	0.07727335647055944	0.041994724668381944	0.03608482398396218	0.14243824683577544	0.1208482529584779	0.11378483665203032	0.12221978349261275	0.05799402412624233	0.15827798886778843	0.10505591861364727	0.09255036150872309	0.10085712219838772	0.09023839417356061
93	0.18365069491661612	0.03706966818223767	0.03323461488334578	0.05705130069332376	0.18682735136380035	0.03919835176739417	0.08125593985098989	0.013539848085037609	0.09881203535575189	0.10723237014218456	0.1030939277171341	0.06267027188897956	0.06604446596039548	0.06384289060332937	0.08357012859691781	0.18078026532134894	0.11149173122283951	0.07946630533090904	0.07392615012590797	0.06320397315699444	0.13804622164157665	0.09480223660373022	0.09138901640413533	0.0958707568279542	0.10933370884212279
94	0.22029933123038237	0.11062566632454163	0.15085115130755955	0.12262490940081894	0.10981763756359253	0.18671032518680863	0.14383502704739737	0.08504698397628918	0.13188969025024766	0.04938658393371065	0.08081792375344155	0.06560324459130129	0.12595628266440329	0.04265292466730064	0.09888306885453602	0.16720404523670007	0.10190978787403515	0.11846005191365983	0.06679168790281109	0.09603658508325341	0.11622919573959767	0.12572480421992005	0.11012034781932378	0.08040709053215755	0.08380768319072995
95	0.042214263069126456	0.10759969247364842	0.1380916645734327	0.13317856415321594	0.06625945108453246	0.06334079617619659	0.12871618652319594	0.04276417355679474	0.0694084246526121	0.0756282947015754	0.10000261245456765	0.048486335557786475	0.14170428105458222	0.08409272224360653	0.05110313746305839	0.11512696185380433	0.047525634386796134	0.11745199194377387	0.13176576169319698	0.03236268017429467	0.1333411517405737	0.08639083411512138	0.08668717395225878	0.1411381079974744	0.08161871663690068
96	0.13402134647506303	0.09783956111701042	0.08214842999808425	0.120880053819304	0.13472116615233798	0.04212037522591283	0.17277300506677884	0.07179088167252723	0.11086821684660064	0.07794334916381251	0.08657814894483662	0.08202596969772213	0.07553633737959164	0.12754371833265188	0.0895758578117376	0.1376346849621698	0.12361064716729409	0.17125567190098967	0.10042010778266519	0.06919758343614779	0.12379731966255336	0.10549804896927173	0.10922643454689351	0.09353262985502286	0.11283040691988544
97	0.1119060585156253	0.048566089767515974	0.10422449930558886	0.114564253279411	0.04047875158902736	0.08439138896718867	0.07254668139587361	0.08360493413145842	0.1631802599214699	0.07703792744772053	0.1815553568595355	0.11590011922426946	0.10426648546811623	0.1389226253251954	0.06426511720047934	0.12336461054473202	0.07745178378484685	0.12116144035847787	0.08787137826919145	0.08988010421921155	0.10586766639079748	0.14155725538025132	0.1241336829439279	0.059389283077714405	0.06889796644150137
98	0.1431285190704158	0.06256971241927334	0.14024862496835022	0.09183774631074337	0.1402776870475354	0.14444060937435954	0.05749385585675604	0.03516448006625161	0.1732283036521528	0.08344288217741092	0.1419903908297918	0.14969567362187297	0.14922833743946218	0.07902743158009895	0.054415246559139985	0.19513833076861942	0.11040893029157728	0.09280393641487938	0.1078007862539222	0.1033409268283979	0.0707302270165584	0.09676713104543366	0.1277916786736767	0.08352849933651885	0.0655012180465524
99	0.11995574508069529	0.05070089489765406	0.022203610451371758	0.037149947780777404	0.08249960069003559	0.13436832686888145	0.1261503728674671	0.1153175339860224	0.08715602331634376	0.07836101047896149	0.14620540997534048	0.11934877354245621	0.11511186753378633	0.07525316598280574	0.05008421998810508	0.07741136014962346	0.07521247132382314	0.10189443230519635	0.09225307206937394	0.10191540958061973	0.13641082125780413	0.09688224278045099	0.06570299216549202	0.032918255072533875	0.0733737399215012
